DATE,Y,YM,M,W,D,YMW,Rain_inches,Wind_Direct,Temp_Atmo,Temp_RawWW,Temp_EffW,WFLow_MDG,Elect_Use_kWh,USD_per_MG,TSS_ER,TSS_EP,TSS_EE,TSS_LOAD_EE,TSS_Removal_lbPday,BOD5_ER,BOD5_EP,BOD5_EE,BOD5_LOAD_EE,BOD5_Remov_lbPday,NH3_ER,NH3_EE,NH3_LOAD_EE,NH3_Remov_lbPday,FECAL_EE,pH_ER,pH_EE,DO_EE,SO2_resid_EE,Cl2_Resid1,Cl2_Resid2,Comments,Sludge_RecyledPlusDeH2O_galx1000,Sludge_WASTED_gal,Sludge_PRIMARY_gal,TSS_EOD1,TSS_EOD2,TSS_EODRS,SettlePercent_HRS_30min_OD1,SettlePercent_HRS_30min_OD2,SVI_Avge_OD2,Vsperc_EOD1,Vsperc_EOD2,Vsperc_ODRS,SlugdeAge_OD1_2,SludgeAge_7dayAVG,FoodtoMass_OD1_2,FoodToMass_7dayAVG,Height_in_OD1,Height_in_OD2,AMPS_OD1,AMPS_OD2,DO_OD1_AM,DO_OD1_PM,DO_OD1_AVG,DO_OD2_AM,DO_OD2_PM,DO_OD2_AVG,NH3_OD1_AM,NH3_OD1_PM,NH3_OD2_AM,NH3_OD2_PM,NH3_OD2_AVG
3/1/17,2017,20173,3,1,,201731,0.24,SW,75,74,74,2.529,6560,137.6822134,,,,,,,,,,,,,,,,7.5,6.4,6.8,0,2.475,3.066666667,GB,1130,0,11250,,,,23,24,,,,,,17.37320417,,0.190441024,18,19,80,84.5,1.2,1.1,1.15,1.3,1.1,1.2,1.2,0.2,1.2,0.2,0.7
3/2/17,2017,20173,3,1,,201731,0,NE,66,74,74,2.245,7200,170.6785714,152,32,4,74.7,2764.8768,199,,2.5,46.7,3670.9344,17,0.08,1.5,316.092672,2,7.9,6.7,6.9,0,2.441666667,3.091666667,GB,1030,21799,11250,2720,2760,7500,24,25,89.40750213,,,,,18.63515856,,0.202124439,18,19,80.5,85,0.5,1.7,1.1,0.5,1.7,1.1,1.2,0.2,1.2,0.2,0.7
3/3/17,2017,20173,3,1,,201731,0,NE,71,73,73,2.127,7200,179.4929577,,,,,,,,,,,,,,,,7.6,6.5,6.8,0,3.091666667,3.141666667,CL,1000,18552,11250,,,,24,26,,,,,,20.63781822,,0.194497102,18,19,80,85,1,1.6,1.3,1,1.8,1.4,1.2,0.2,1.2,0.4,0.75
3/4/17,2017,20173,3,1,,201731,0,NE,68,74,74,2.203,6240,150.6109091,,,,,,,,,,,,,,,,7.5,6.7,7.3,0,2.625,3.15,CL,1026,22155,11250,,,,26,26,,,,,,20.17961989,,0.192351913,18,19,80,85,0.8,1,0.9,0.8,1,0.9,1.4,0.2,1.4,0.2,0.8
3/5/17,2017,20173,3,1,,201731,0.13,SE,65,73,73,2.207,7040,169.1511312,,,,,,,,,,,,,,,,7.5,6.7,7.2,0,2.75,3.133333333,CL,1173,27173,11250,,,,24,25,,,,,,18.95091762,,0.191279319,18,19,80,85,0.8,1.8,1.3,0.9,1.8,1.35,1.2,0.4,1.2,0.6,0.85
3/6/17,2017,20173,3,2,,201732,0,SE,70,75,75,2.332,6720,153.1467811,,,,,,,,,,,,,,,,7.6,6.9,7,0,2.15,2.416666667,NB,984,0,11250,,,,25,25,,,,,,18.94873334,,0.189372485,18,19,100,105.5,1.6,1.6,1.6,1.6,1.5,1.55,1.2,0.4,1.2,0.3,0.775
3/7/17,2017,20173,3,2,,201732,0.26,SW,74,77,77,2.712,6560,128.5372694,196,60,4,90.4,4339.4688,206,137,2.6,58.8,4597.12476,16,0.4,9,352.58184,2,7.4,6.9,6.8,0,1.883333333,2.241666667,NB,933,0,11250,3200,3080,8600,25,25,79.64691558,0.779,0.754,,,22.12186726,,0.188898176,18,19,80,83.5,1.3,0.9,1.1,1.2,0.9,1.05,1.2,1.2,1.2,1.2,1.2
3/8/17,2017,20173,3,2,,201732,0,SE,73,74,74,2.925,7360,133.8410959,,,,,,,,,,,,,,,,7.4,6.9,7.2,0,2.116666667,2.608333333,JS,894,23221,11250,,,,24,24,,,,,,21.47019297,,0.193404004,18,19,80,85,1,1,1,0.9,1,0.95,14.4,0.2,14.4,0.2,7.3
3/9/17,2017,20173,3,2,,201732,0,SE,78,74,74,2.627,6240,125.9863118,158,78,4,87.7,3377.8668,207,,2.5,54.8,4485.5439,18,0.56,12.3,382.532448,2,7.3,6.7,7.6,0,2.541666667,2.908333333,JS,984,17093,11250,2800,2480,8100,26,26,98.84792627,,,,,18.1584033,,0.205310843,18,19,80,85,0.6,1.2,0.9,0.5,1.1,0.8,1.2,0.1,1.2,0.2,0.675
3/10/17,2017,20173,3,2,,201732,0,SW,77,74,74,2.485,5760,123.3290323,,,,,,,,,,,,,,,,7.3,6.5,7.2,0,2.4,2.791666667,GB,1024,19784,11250,,,,26,27,,,,,,18.1403476,,0.209505752,18,19,102.5,105,1.3,1.8,1.55,1.4,1.7,1.55,1.2,0.2,1.2,0.2,0.7
3/11/17,2017,20173,3,2,,201732,0.03,SW,72,74,74,2.393,6720,149.3020921,,,,,,,,,,,,,,,,7.4,6.8,7,0,2.158333333,2.416666667,GB,1059,17852,11250,,,,23,27,,,,,,18.21665688,,0.211782989,18,19,102.5,105.5,0.9,1.1,1,0.8,1.1,0.95,1.2,0.8,1.2,0.6,0.95
3/12/17,2017,20173,3,2,,201732,0,NE,61,74,74,2.277,6240,145.3263158,,,,,,,,,,,,,,,,7.6,6.7,6.9,0,1.816666667,2.125,GB,852,22478,11250,,,,29,36,,,,,,18.16866763,,0.212621971,18,19,82,85,0.9,1.1,1,0.9,1,0.95,1.2,0.2,1.2,0.2,0.7
3/13/17,2017,20173,3,3,,201733,0.01,NE,65,74,74,2.371,7040,157.7316456,,,,,,,,,,,,,,,,7.5,6.5,6.9,0,2.75,2.95,CL,886,17489,11250,,,,31,35,,,,,,19.53716688,,0.213101389,18,19,80,85,0.6,0.8,0.7,0.6,0.9,0.75,1.2,0.2,1.2,0.4,0.75
3/14/17,2017,20173,3,3,,201733,0,NE,59,72,72,2.289,6080,140.9816594,88,64,2.7,51.6,1629.11058,244,147,3.1,59.2,4600.85274,17,0.08,1.5,323.148312,2,7.4,6.5,7.4,0,2.975,3.308333333,CL,831,40235,11250,3600,3480,7700,46,50,135.7279693,0.703,0.718,,,16.47266494,,0.229254661,18,19,80,85,0.9,1.5,1.2,0.8,1.5,1.15,1.2,0.2,1.2,0.2,0.7
3/15/17,2017,20173,3,3,,201733,0,NE,55,72,72,2.292,6560,152.1117904,,,,,,,,,,,,,,,,7.6,7,7.2,0,2.35,2.575,NB,890,10978,11250,,,,50,50,,,,,,15.86927393,,0.220934936,18,19,102.5,105,1,1.5,1.25,1,1.5,1.25,1.2,0.2,1.2,0.2,0.7
3/16/17,2017,20173,3,3,,201733,0,SE,60,72,72,2.336,6880,156.1230769,184,84,4,78.1,3512.808,169,,2.1,41,3257.15364,17,0.08,1.6,330.203952,5,7.4,7.1,7.4,0,2.391666667,2.35,NB,896,0,11250,3200,2960,9100,28,32,97.80405405,,,,,17.37524592,,0.185598415,18,19,102.5,105,1.3,1.6,1.45,1.2,1.4,1.3,0.6,0.2,0.7,0.2,0.425
3/17/17,2017,20173,3,3,,201733,0,SE,76,73,73,2.274,6720,157.1947137,,,,,,,,,,,,,,,,7.3,6.7,7.3,0,2.358333333,2.675,JS,991,22118,11250,,,,32,34,,,,,,17.91173869,,0.183227632,18,19,80,85,0.8,1,0.9,0.7,0.9,0.8,15.6,0.2,7.2,0.2,5.8
3/18/17,2017,20173,3,3,,201733,0,NW,80,73,73,2.286,6720,155.8218341,,,,,,,,,,,,,,,,7.3,6.8,7.2,0,2.558333333,2.763636364,JS,1104,17548,11250,,,,34,35,,,,,,18.1770311,,0.182098688,18,19,80,85,0.9,0.9,0.9,0.8,0.9,0.85,1.2,0.4,1.2,0.2,0.75
3/19/17,2017,20173,3,3,,201733,0,NW,79,75,75,2.306,6560,150.7948052,,,,,,,,,,,,,,,,7.4,6.9,7.7,0,2.691666667,2.783333333,JS,936,18761,11250,,,,35,36,,,,,,18.07545821,,0.182437371,18,19,80,85,0.6,1.2,0.9,0.5,1,0.75,1.2,0.1,1.2,0.1,0.65
3/20/17,2017,20173,3,4,,201734,0,SW,81,74,74,2.355,6400,144,,,,,,,,,,,,,,,,7.3,7,7.3,0,2.333333333,2.433333333,GB,902,21732,11250,,,,37,35,,,,,,18.15806845,,0.182324477,18,19,102.5,105,0.4,0.8,0.6,0.3,0.7,0.5,1.2,0.1,1.2,0.1,0.65
3/21/17,2017,20173,3,4,,201734,0,SW,79,75,75,2.331,6720,153.1467811,156,64,4,77.7,2953.6944,176,142,2,38.9,3381.2028,15,0.08,1.6,289.928424,2,7.3,6.7,7.3,0,2.4,2.541666667,GB,892,18492,11250,3160,6160,9200,27,30,67.07216834,0.785,0.765,,,19.83684236,,0.119720287,18,19,102.5,107.5,0.7,1.1,0.9,0.6,1.1,0.85,2.4,0.1,2.4,0.1,1.25
3/22/17,2017,20173,3,4,,201734,0,SW,84,74,74,2.467,7040,151.345749,,,,,,,,,,,,,,,,7.4,6.5,7.1,0,2.408333333,2.6,CL,996,18152,11250,,,,36,39,,,,,,22.4016644,,0.121051334,18,19,80,85,0.6,0.9,0.75,0.5,1,0.75,1.2,0.2,2.4,0.2,1
3/23/17,2017,20173,3,4,,201734,0,NW,84,74,74,2.381,6240,139.2201681,162,68,3.3,65.5,3150.06804,124,,2.1,41.7,2419.61748,14,0.51,10.1,267.765708,2000,7.3,6.9,6.4,0,3.11,3.240833333,CL,935,0,11250,3360,2920,10700,35,38,117.1518265,,,,,21.76506642,,0.104707551,18,19,80,85,0.5,0.7,0.6,0.5,0.7,0.6,2.4,0.2,2.4,0.2,1.3
3/24/17,2017,20173,3,4,,201734,0,SE,75,79,79,2.34,7040,159.7538462,,,,,,,,,,,,,,,,7.4,6.8,6.6,0,2.75,2.741666667,NB,892,13265,11250,,,,36,36,,,,,,20.60744858,,0.105154201,18,19,102.5,107.5,0.5,1.1,0.8,0.3,1,0.65,1.2,0.2,1.2,0.2,0.7
3/25/17,2017,20173,3,4,,201734,0.74,S,78,74,74,3.258,6880,112.0638037,,,,,,,,,,,,,,,,7.4,6.9,7.1,0,2.366666667,2.583333333,NB,1359,20288,11250,,,,36,36,,,,,,20.83056538,,0.111343495,18,19,80,85,0.6,0.4,0.5,0.6,0.4,0.5,1.2,0.2,1.4,0.2,0.75
3/26/17,2017,20173,3,4,,201734,0,SE,79,74,74,2.341,5760,130.7076923,,,,,,,,,,,,,,,,7.4,6.6,7.2,0,2.811666667,2.975,NB,1078,12286,11250,,,,38,40,,,,,,21.6692633,,0.111534917,18,19,80,85,1.4,0.7,1.05,1.5,0.7,1.1,1.2,0.2,1.2,0.2,0.7
3/27/17,2017,20173,3,5,,201735,0,SW,81,77,77,2.455,6880,148.5073171,,,,,,,,,,,,,,,,7.4,6.8,7.4,0,2.641666667,2.875,JS,889,19558,11250,,,,50,57,,,,,,21.52842049,,0.112172988,18,19,80,85,0.5,1.4,0.95,0.6,1.3,0.95,1.2,0.1,1.2,0.2,0.675
3/28/17,2017,20173,3,5,,201735,0,SE,83,77,77,2.448,6560,142.1779592,204,84,2.7,55.2,4113.1629,193,128,2.3,47,3896.5731,36,0.67,13.7,721.89789,7,7.3,6.7,6.1,0,2.416666667,2.733333333,JS,849,19579,11250,3920,3920,8000,48,50,125,0.737,0.695,,,23.48241184,,0.142711600,18,19,80,85,0.7,1,0.85,0.5,1,0.75,1.2,0.2,1.2,0.2,0.7
3/29/17,2017,20173,3,5,,201735,0.52,SW,80,76,76,2.542,6400,133.7952756,,,,,,,,,,,,,,,,7.5,6.7,7.3,0,2.35,2.575,GB,990,0,11250,,,,47,48,,,,,,24.79690074,,0.143275996,18,19,102.5,107.5,0.4,0.6,0.5,0.4,0.5,0.45,2.4,1.4,2.4,1.2,1.85
3/30/17,2017,20173,3,5,,201735,0.58,SE,76,76,76,4.994,7360,78.31983968,212,80,14,582.6,8240.0868,103,,6.4,266.3,4020.16356,28,4.8,199.8,965.50512,84,7.4,6.9,7.2,0,1.991666667,2.441666667,GB,1416,0,11250,2480,2320,9000,19,19,79.25472747,,,,,24.24747116,,0.171399780,18,19,102.5,105,0.3,1.3,0.8,0.2,1.3,0.75,8.4,0.2,8.4,0.2,4.3
3/31/17,2017,20173,3,5,,201735,0.01,NW,77,74,74,2.732,7520,146.2681319,,,,,,,,,,,,,,,,7.4,6.7,7.1,0,2.593333333,2.958333333,CL,901,17845,11250,,,,32,31,,,,,,21.32439568,,0.174679756,18,19,80,85,1.3,1,1.15,1.3,0.9,1.1,1.2,0.2,1.2,0.2,0.7
4/1/17,2017,20174,4,1,,201741,0,S,78,74,74,2.451,7360,159.5167347,,,,,,,,,,,,,,,,7.4,6.5,7.3,0,2.475,2.583333333,CL,967,16483,11250,,,,33,35,,,,,,20.77393689,,0.167867498,18,19,80,85,0.7,1,0.85,0.5,0.8,0.65,1.6,0.2,1.4,0.4,0.9
4/2/17,2017,20174,4,1,,201741,2.58,SE,74,74,74,6.92,5280,40.51560694,,,,,,,,,,,,,,,,7.4,6.2,6.5,0,1.883333333,2.066666667,CL,1637,0,11250,,,,35,35,,,,,,23.86578016,,0.206386192,18,19,80,85,0.5,1.3,0.9,0.4,1.1,0.75,1.2,0.6,1.2,0.8,0.95
4/3/17,2017,20174,4,2,,201742,0.54,NW,80,77,77,7.338,8000,57.8746594,,,,,,,,,,,,,,,,7.3,6.9,6,0,0.833333333,1.758333333,NB,3208,0,11250,,,,20,20,,,,,,25.54537386,,0.247427945,18,19,118,131,1.5,2.1,1.8,1.4,2.1,1.75,1.2,0.2,1.2,0.2,0.7
4/4/17,2017,20174,4,2,,201742,0,SW,81,77,78,3.821,7840,108.9801047,124,60,4,127.4,3823.056,92,75,2,63.7,2867.292,17,0.42,13.4,528.218904,17,7.5,6.9,5.9,0,2.441666667,2.775,NB,1153,21410,11250,3080,3280,12200,45,45,141.649509,0.697,0.737,,,23.68975235,,0.192945838,18,19,82.5,85.5,1.4,1.2,1.3,1.4,1.2,1.3,1.2,0.2,1.2,0.2,0.7
4/5/17,2017,20174,4,2,,201742,0,NW,76,77,77,3.29,7200,116.2066869,,,,,,,,,,,,,,,,7.4,6.8,6.3,0,2.383333333,2.858333333,JS,1092,19317,11250,,,,43,43,,,,,,18.22366446,,0.197645720,18,19,80,85,1.1,1.1,1.1,1.1,1.1,1.1,1.2,0.2,1.2,0.2,0.7
4/6/17,2017,20174,4,2,,201742,0,NW,74,77,77,2.851,6400,119.2421053,126,50,3,71.3,2923.587,150,,2.6,61.8,3503.5506,25,0.27,6.4,587.80737,13,7.4,6.6,6.3,0,2.85,3.016666667,JS,936,31093,11250,3520,3800,11200,41,45,117.4491627,,,,,15.98698433,,0.186522792,18,19,80,85,0.7,1.5,1.1,0.6,1.6,1.1,1.2,0.2,1.2,0.2,0.7
4/7/17,2017,20174,4,2,,201742,0,SW,72,76,76,2.654,6400,128.2415094,,,,,,,,,,,,,,,,7.5,6.6,6.9,0,2.633333333,3.1,GB,969,18742,11250,,,,33,35,,,,,,15.65030368,,0.186015247,18,19,82.5,85,0.9,1.3,1.1,0.9,1.4,1.15,1.2,0.2,1.2,0.2,0.7
4/8/17,2017,20174,4,2,,201742,0,SW,75,76,76,2.259,6880,161.6495575,,,,,,,,,,,,,,,,7.4,6.8,6.9,0,2.816666667,3.05,GB,1002,21782,11250,,,,33,36,,,,,,15.22061454,,0.184809828,18,19,82.5,85.5,0.6,1.5,1.05,0.5,1.5,1,1.2,0.2,1.2,0.2,0.7
4/9/17,2017,20174,4,2,,201742,0,SW,77,76,76,2.52,6560,138.2285714,,,,,,,,,,,,,,,,7.5,6.8,6.9,0,3.075,3.1,GB,1217,19977,11250,,,,34,38,,,,,,14.84329635,,0.156894852,18,19,82.5,85.5,0.6,0.9,0.75,0.5,0.9,0.7,1.2,0.2,1.2,0.2,0.7
4/10/17,2017,20174,4,3,,201743,0,SE,79,76,76,2.442,7040,153.2065574,,,,,,,,,,,,,,,,7.4,6.6,6.7,0,2.608333333,2.75,CL,989,53481,11250,,,,33,34,,,,,,10.85246118,,0.125807720,18,19,80,85,0.6,1.3,0.95,0.6,1.2,0.9,1.2,0.2,1.2,0.2,0.7
4/11/17,2017,20174,4,3,,201743,0,SE,84,75,75,2.509,5760,121.8549801,266,74,4.2,87.9,5480.36412,310,160,3.1,64.9,6424.46046,24,0.44,9.2,493.190904,2,7.5,6.8,6,0,2.616666667,2.875,CL,1150,0,11250,3520,3760,10800,26,24,68.8467118,0.692,0.695,,,11.42470159,,0.216358498,18,19,80,85,0.4,1,0.7,0.5,1,0.75,1.2,0.2,1.2,0.2,0.7
4/12/17,2017,20174,4,3,,201743,0,NE,81,79,79,2.352,5760,130.1514894,,,,,,,,,,,,,,,,7.5,6.9,6.8,0,2.25,2.491666667,NB,1066,0,11250,,,,27,30,,,,,,13.9531624,,0.205377019,18,19,104,107.5,0.6,1,0.8,0.5,0.9,0.7,1.2,0.2,1.4,0.2,0.75
4/13/17,2017,20174,4,3,,201743,0,NE,80,79,79,2.383,5600,124.9411765,,,4,79.4,,,,2,39.7,,19,0.62,12.3,364.828296,10,7.4,6.8,6.1,0,2.25,2.408333333,NB,1103,0,11250,3400,3760,11800,31,31,86.81163955,,,,,15.27885132,,0.272397116,18,19,82,85,1.1,0.7,0.9,1,0.6,0.8,1.2,0.2,1.2,0.2,0.7
4/14/17,2017,20174,4,3,,201743,0.02,SE,81,78,78,2.255,6720,157.8902655,,,,,,,,,,,,,,,,7.3,6.7,6.5,0,2.658333333,3,JS,1107,18818,11250,,,,30,31,,,,,,16.45003946,,0.266188181,18,19,80,85,0.9,1.7,1.3,0.9,1.1,1,1.2,0.1,1.2,0.2,0.675
4/15/17,2017,20174,4,3,,201743,0,SE,83,78,78,2.202,7200,173.7818182,,,,,,,,,,,,,,,,7.3,6.9,6.8,0,2.483333333,2.8,JS,1039,19288,11250,,,,29,31,,,,,,16.40513669,,0.265232961,18,19,80,85,0.7,1.1,0.9,0.7,1.2,0.95,1.2,0.1,1.2,0.21,0.6775
4/16/17,2017,20174,4,3,,201743,0,SW,82,78,78,2.608,7360,149.737931,,,,,,,,,,,,,,,,7.4,6.8,6.8,0,2.474545455,2.553333333,JS,1237,20505,11250,,,,30,32,,,,,,16.54080437,,0.266665792,18,19,80,85,0.8,1.2,1,0.7,0.9,0.8,1.2,0.1,1.2,0.2,0.675
4/17/17,2017,20174,4,4,,201744,0.44,SW,79,77,77,3.168,6560,109.8851735,,,,,,,,,,,,,,,,7.6,6.7,6.9,0,2.3,2.783333333,GB,1640,17541,11250,,,,30,32,,,,,,16.80671291,,0.278287644,18,19,83,85.5,0.6,0.8,0.7,0.6,0.8,0.7,1.2,1.2,1.2,1.2,1.2
4/18/17,2017,20174,4,4,,201744,0.04,SW,82,78,78,2.594,7840,160.7351351,86,34,4,86.4,1771.2492,127,90,2.7,58.3,2684.95458,26,1.5,32.4,529.2147,2,7.5,6.6,6.6,0,2.833333333,3.033333333,GB,1092,21091,11250,4040,4040,11500,27,32,73.01980198,0.707,0.703,,,22.76765964,,0.106747720,18,19,102.5,105.5,0.4,1.3,0.85,0.3,1.3,0.8,6,0.2,7.2,0.2,3.4
4/19/17,2017,20174,4,4,,201744,0.14,SE,75,78,78,2.676,6400,126.8059701,,,,,,,,,,,,,,,,7.5,6.4,6.7,0,2.633333333,2.583333333,CL,1063,17584,11250,,,,31,32,,,,,,19.33608612,,0.108753799,18,19,80,85,1.4,0.6,1,1.4,0.7,1.05,1.2,0.4,1.2,0.2,0.75
4/20/17,2017,20174,4,4,,201744,0.02,SE,82,77,77,2.516,6720,141.6,130,50,4,84.1,2648.1168,175,,2.8,58.8,3619.09296,26,0.56,11.8,534.667392,5,7.5,6.4,5.9,0,3,3.108333333,CL,1081,22891,11250,3200,3320,9700,35,40,114.9284639,,,,,16.35538897,,0.136030145,18,19,80,85,0.4,1,0.7,0.2,0.8,0.5,1.2,0.2,1.2,0.2,0.7
4/21/17,2017,20174,4,4,,201744,0,SW,84,80,81,2.423,5440,119.3652893,,,,,,,,,,,,,,,,7.4,6.8,6.2,0,2.525,2.866666667,NB,1038,0,11250,,,,42,42,,,,,,17.04710424,,0.137237290,18,19,81,85,0.8,1.3,1.05,0.7,1.2,0.95,1.2,0.2,1.2,0.2,0.7
4/22/17,2017,20174,4,4,,201744,0.15,S,82,80,81,2.454,5600,121.3714286,,,,,,,,,,,,,,,,7.4,6.9,6.5,0,2.127272727,2.290909091,NB,1154,0,11250,,,,32,35,,,,,,19.5695882,,0.139123454,18,19,81.5,85,1.6,1.2,1.4,1.6,1.1,1.35,1.2,0.2,1.2,0.2,0.7
4/23/17,2017,20174,4,4,,201744,0,NE,67,78,77,2.293,5760,133.5615721,,,,,,,,,,,,,,,,7.4,6.7,6.8,0,2.325,2.55,NB,1041,20000,11250,,,,39,44,,,,,,19.455034,,0.136709164,18,19,82,85.5,1.4,1.4,1.4,1.3,1.4,1.35,1.2,0.2,1.2,0.2,0.7
4/24/17,2017,20174,4,5,,201745,0,SW,80,75,75,2.312,5280,121.3714286,,,,,,,,,,,,,,,,7.2,6.6,6.6,0,2.55,2.533333333,JS,1062,0,11250,,,,37,44,,,,,,23.21033563,,0.130220760,18,19,80,85,0.6,1.1,0.85,0.6,1,0.8,1.2,0.1,1.2,0.2,0.675
4/25/17,2017,20174,4,5,,201745,0,S,80,77,77,2.369,4960,111.1291139,130,58,4,79.1,2490.4908,214,142,2.7,53.4,4176.51354,17,0.08,1.6,334.437336,13,7.2,6.5,6.6,0,2.675,2.725,JS,995,19925,11250,4360,4280,10900,40,37,89.0958587,0.699,0.752,,,23.94901662,,0.154973356,18,19,80,85,0.8,1.1,0.95,0.8,1.1,0.95,1.2,0.1,1.2,0.2,0.675
4/26/17,2017,20174,4,5,,201745,0.05,SW,83,78,78,2.366,5120,114.7139241,,,,,,,,,,,,,,,,7.3,6.7,6.8,0,2.558333333,2.816666667,GB,986,21311,11250,,,,39,40,,,,,,24.25032435,,0.152154005,18,19,102,105,0.6,1,0.8,0.6,1,0.8,1.2,0.2,1.2,0.2,0.7
4/27/17,2017,20174,4,5,,201745,0,NE,84,78,78,2.283,5600,130.4210526,90,44,4,76.1,1635.3072,152,,3,57,2833.2648,18,0.08,1.5,340.752384,7,7.6,6.8,7,0,2.241666667,2.8,GB,1058,0,11250,3240,3280,8500,24,30,82.76874435,,,,,29.16356854,,0.141104085,18,19,82.5,85,0.6,1.7,1.15,0.5,1.6,1.05,1.2,0.2,1.2,0.2,0.7
4/28/17,2017,20174,4,5,,201745,0,SW,84,78,78,2.433,5760,125.8666667,,,,,,,,,,,,,,,,7.3,6.5,6.9,0,2.566666667,2.816666667,CL,893,20348,11250,,,,26,31,,,,,,31.47242219,,0.141189655,18,19,80,85,0.6,1,0.8,0.4,0.9,0.65,1.2,0.2,1.2,0.2,0.7
4/29/17,2017,20174,4,5,,201745,0,SW,83,77,77,2.378,4640,103.5226891,,,,,,,,,,,,,,,,7.4,6.4,6.5,0,2.590909091,2.983333333,CL,1220,20145,11250,,,,21,22,,,,,,25.68786923,,0.140590668,18,19,80,85,0.8,1.1,0.95,0.6,1,0.8,1.2,0.1,1.2,0.2,0.675
4/30/17,2017,20174,4,5,,201745,1.36,NE,77,77,77,4.778,5920,65.76401674,,,,,,,,,,,,,,,,7.2,6.6,5.9,0,2.458333333,2.45,CL,2228,0,11250,,,,17,19,,,,,,25.46445712,,0.161897471,18,19,80,85,0.3,0.8,0.55,0.2,0.8,0.5,1.2,0.1,1.2,0.1,0.65
5/1/17,2017,20175,5,1,,201751,0,NW,79,78,79,2.591,4960,101.6895753,,,,,,,,,,,,,,,,7.5,6.8,6.6,0,1.725,1.766666667,NB,1004,0,11250,,,,16,18,,,,,,31.05103451,,0.164293417,18,19,81.5,85,0.5,1.1,0.8,0.5,1,0.75,1.2,0.2,1.2,0.2,0.7
5/2/17,2017,20175,5,1,,201751,0,SW,84,78,78,2.508,5440,115.085259,348,93,2.8,58.6,7226.20968,220,135,2.3,48.1,4557.20118,18,0.08,1.7,375.126528,3,7.4,6.6,6.7,0,1.791666667,1.991666667,NB,1144,0,11250,3200,3040,7800,22,23,72.20394737,0.74,0.743,,,31.34897266,,0.195529390,18,19,82,85,0.6,0.7,0.65,0.6,0.6,0.6,1.2,0.2,2.4,0.2,1
5/3/17,2017,20175,5,1,,201751,7.23,SW,70,77,77,7.944,7200,48.1511335,,,,,,,,,,,,,,,,7.4,6.6,6.6,0,1.7,1.775,JS,1488,7386,11250,,,,25,27,,,,,,34.97751087,,0.251842663,18,19,80,85,0.8,1.3,1.05,0.8,1.1,0.95,0.6,,1.2,,
5/4/17,2017,20175,5,1,,201751,0,NE,63,73,73,10.497,7520,38.02971429,48,42,9.7,849.4,3353.931,64,,3,262.7,5341.77,5,0.08,7,430.8444,430,7.4,6.6,5.1,0,0.841666667,1.608333333,JS,3116,0,11250,,,,,,,,,,,39.26362917,,0.261449912,18,19,80,85,1.5,1.8,1.65,1.4,1.6,1.5,,0.1,,0.1,
5/5/17,2017,20175,5,1,,201751,0.04,NW,75,76,76,7.065,8480,63.78016997,,,,,,,,,,,,,,,,7.4,6.5,6.7,0,1.35,1.758333333,GB,3821,25693,11250,,,,15,13,,,,,,27.22747046,,0.297988188,18,19,105,108.5,1.6,2.2,1.9,1.7,2.3,2,1.2,0.2,1.2,0.2,0.7
5/6/17,2017,20175,5,1,,201751,0,NNW,77,77,77,3.54,8320,124.8,,,,,,,,,,,,,,,,7.4,6.6,6.8,0,2.25,3.008333333,GB,1190,18971,11250,,,,20,22,,,,,,27.35355789,,0.307142487,18,19,102.5,107.5,1.2,1.3,1.25,1.1,1.8,1.45,1.2,0.2,1.2,0.2,0.7
5/7/17,2017,20175,5,1,,201751,0,NW,90,77,77,3.027,7520,131.7861386,,,,,,,,,,,,,,,,7.4,6.4,6.6,0,2.025,3.066666667,GB,1197,22798,11250,,,,25,25,,,,,,26.55313185,,0.293332123,18,19,82,86.5,1.3,1.7,1.5,1.3,1.7,1.5,1.2,0.2,1.2,0.2,0.7
5/8/17,2017,20175,5,2,,201752,0,SW,78,77,77,2.855,8000,148.5314685,,,,,,,,,,,,,,,,7.3,6.5,6.1,0,2.308333333,2.833333333,CL,854,13977,11250,,,,25,24,,,,,,23.8212768,,0.295462865,18,19,80,85,0.6,1,0.8,0.5,0.9,0.7,1.2,0.4,1.2,0.2,0.75
5/9/17,2017,20175,5,2,,201752,0,S,77,77,77,2.721,4640,90.58235294,232,82,3.5,79.4,5183.4768,243,108,3.1,70.3,5442.08352,19,0.34,7.7,423.298368,16,7.4,6.7,6.1,0,2.633333333,2.991666667,CL,961,0,11250,2680,2960,9300,17,17,60.43263413,0.642,0.588,,,21.96293378,,0.428443547,18,19,80,85,0.6,1.1,0.85,0.6,0.8,0.7,1.2,0.2,1.2,0.2,0.7
5/10/17,2017,20175,5,2,,201752,0,SW,81,80,80,2.664,5120,102.2075188,,,,,,,,,,,,,,,,7.5,6.6,6.2,0,2.108333333,2.05,NB,935,15054,11250,,,,18,18,,,,,,16.47890503,,0.368359033,18,19,102.5,105,0.5,0.4,0.45,0.1,0.3,0.2,1.2,0.2,1.4,0.2,0.75
